audioPath,transcription,translation
AsantiTwiFm19-SHYw5y1R-Tmp004-52x4IH.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm24-kKkyDX8L-Tmp004-S8YrzH.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa22-LKiVnqTG-Tmp004-LnON43.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm22-N dPG3wD-Tmp004-Hh14np.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm24-EBZac303-Tmp004-CDkAKJ.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa28-SCvHmuXd-Tmp004-ud7uyn.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa29-AAKxYEAs-Tmp004-ReMeMk.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa26-NN2cOikt-Tmp004-10JTlz.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm19-VKN82htT-Tmp004-YBOIms.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa25-CCB9p7d5-Tmp004-BJDhTS.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa23-ASNQhWxc-Tmp004-yzf0yV.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm36-DMeKRfHu-Tmp004-YpXRku.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm20-WAYCuwHN-Tmp004-RUGdYZ.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa24-FBRUcWWD-Tmp004-h9xPrG.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa28-FO2TjEj7-Tmp004-0O5v0p.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa29-DOeVmMA1-Tmp004-2QDTFw.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm60-MAcik3X5-Tmp004-8HdJJx.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa29-EADgJ1P1-Tmp004-FSkrKZ.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm34-FAccQpEp-Tmp004-MOZi5L.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm20-CTwUaRZ4-Tmp004-u46OWw.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm23-MG86GRGn-Tmp004-OrGwg5.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm40-VYYwbSqK-Tmp004-cTmLRl.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa25-CCB9p7d5-Tmp004-vHIlg4.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm23-PGbBevNS-Tmp004-yX9i2s.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa41-KSs7K7hm-Tmp004-LCjSQv.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa30-AG5XgguV-Tmp004-nrwBoJ.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa29-ECMPl0dj-Tmp004-eu6TiL.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa25-EE7thPDe-Tmp004-G3xhgo.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm21-GOmeq57b-Tmp004-ZzVkpC.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm24-D wcPjE8-Tmp004-mJSFP4.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa33-EAUYJIF4-Tmp004-w3PaW3.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa46-F jOvp38-Tmp004-F79N8C.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa47-EAykkVEL-Tmp004-4da0GY.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa23-PAWhjS09-Tmp004-C7Q1Rw.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm24-HA4FUUuB-Tmp004-VARUX8.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm19-BSYPXxMY-Tmp004-0Ss5Lr.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm21-MBi5I8oJ-Tmp004-RKKfut.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm22-AA59atVw-Tmp004-ajFDyu.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm26-AA3pe1bn-Tmp004-2UY48H.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa21-JMOC1VFS-Tmp004-sOBf6d.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm25-BAf0DSip-Tmp004-1I4CD0.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm29-DKwnuqiy-Tmp004-jEzLHf.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm24-VAD78uK2-Tmp004-MqPu4F.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm20-EB4HGltd-Tmp004-ZYg5Rf.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa25-MTND7kVW-Tmp004-ToPOPa.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm58-GA6XjFAL-Tmp004-Tepkbz.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm25-SKwYnYRn-Tmp004-K5hwqj.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa22-ENjgxffJ-Tmp004-PYJzb9.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa19-AAkeawcj-Tmp004-O2ybLa.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa20-SLWOah2f-Tmp004-tyw9l8.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm24-STWjCZCq-Tmp004-Tv777R.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa22-GAyYbBw7-Tmp004-eQGOAc.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm25-MK9pdDu5-Tmp004-iV92Ee.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa30-SOsZrWOW-Tmp004-8KSCzm.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm23-NAJmX7S1-Tmp004-GqCp7E.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm23-BAJ9x9Kj-Tmp004-ww0oQT.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa31-KKEY3y5b-Tmp004-QQEvfw.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm27-PTZJosmc-Tmp004-g4p2Xz.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm25-FAZW5EmE-Tmp004-XjA1K4.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa23-GZbYgtiC-Tmp004-oFDuep.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm23-MHFMF5Wm-Tmp004-ovp1ND.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm21-EBZ5Ttsf-Tmp004-hAU0Ag.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm23-RAOPum1q-Tmp004-OmNAcR.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa23-AB44QTua-Tmp004-wM89y8.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm19-KY7ozok0-Tmp004-53TAla.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa27-PKrfEKgI-Tmp004-oRO20f.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm28-RDNnAGim-Tmp004-xFQqSv.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa28-JDerKnm8-Tmp004-2YX6l9.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm20-A SLRKMb-Tmp004-pUsXDq.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm21-SSeKyJuQ-Tmp004-Xv6hlX.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm19-MBbk8ZN2-Tmp004-AFHImj.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa22-EAJrwXex-Tmp004-0Sp0mP.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa31-AAGZ3pF5-Tmp004-2dngUz.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa20-SQF23O2h-Tmp004-mrS69W.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm26-LA79Dfaa-Tmp004-Mmg6j2.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm20-MAxH3hdM-Tmp004-pxtV9F.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa21-PA7RQD4c-Tmp004-1XifYl.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiFm24-PEhXSi7L-Tmp004-lTFJoZ.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa27-BAXZBKBh-Tmp004-cCnjT8.ogg,Okuu adubɔfoɔ,She killed adubofo
AsantiTwiMa27-CGxTk2ea-Tmp032-86FuNZ.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm24-FA5lyzBU-Tmp032-vI5HnU.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa24-SQETpU8D-Tmp032-Gz4hda.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa30-SKUDJnDU-Tmp032-lh5jTR.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm23-SD4Jsm81-Tmp032-vzfeGO.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-MTND7kVW-Tmp032-dtiUiO.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa24-RAiMqklz-Tmp032-jnZz87.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa27-DORRhZCZ-Tmp032-SHLQ1i.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa28-FO2TjEj7-Tmp032-pUZaKl.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-E cOH5Ys-Tmp032-tHP8xt.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm22-EA7u3Wcr-Tmp032-klhgku.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa31-KNGZOvPL-Tmp032-y6ckbP.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa24-FBRUcWWD-Tmp032-VZVJiE.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm21-JD3ZPogA-Tmp032-yV1tvR.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm21-TYJiY4vh-Tmp032-6RuV3V.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm24-PEhXSi7L-Tmp032-3v1Z1p.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa48-AMBhFmZW-Tmp032-SlWkfI.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa19-EAqaJzoE-Tmp032-qek4eh.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa20-PApjGMx4-Tmp032-yIRaVj.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm22-EAmgxBuU-Tmp032-20DgWa.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm26-FBlZuKj9-Tmp032-8efd8i.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa27-MAHhN6Iu-Tmp032-tpZoYe.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa40-PAHO4JO8-Tmp032-05RcT7.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm19-KY7ozok0-Tmp032-JHf2en.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm19-MBbk8ZN2-Tmp032-weFR0k.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa30-KAzP1nzL-Tmp032-CHfhDs.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm34-FAccQpEp-Tmp032-we8zzE.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm23-MHFMF5Wm-Tmp032-ljWi4W.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa21-JTWbePTw-Tmp032-NqVCNJ.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa30-AG5XgguV-Tmp032-a8rDs0.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa18-AQ4wGDeL-Tmp032-vqNBQ5.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm27-AHpAijro-Tmp032-xpXinN.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm60-MAcik3X5-Tmp032-KAisne.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa23-FAeFanIC-Tmp032-hd1U5z.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-EE7thPDe-Tmp032-dssDCp.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm26-AA3pe1bn-Tmp032-GGJhpE.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa22-PA9otRge-Tmp032-aPzuFk.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa26-EOnn5ccK-Tmp032-9UUE9P.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm22-HLxYhSBe-Tmp032-iBVaan.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm28-JNiMCZr9-Tmp032-RrsxVh.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm20-WAYCuwHN-Tmp032-L3a1Lc.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa19-AFY6BB0m-Tmp032-PE9Eoh.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm22-EAMTRWvg-Tmp032-hEPefs.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm22-N dPG3wD-Tmp032-SgZIln.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa23-FKfl5IQ1-Tmp032-gCO6GC.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm19-NTK4MVDw-Tmp032-Bj5beI.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm26-CAPRjwVE-Tmp032-sv1IEB.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa38-RAtJ0ACM-Tmp032-wpw8Kd.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm23-GLmqxvGx-Tmp032-QzDwVh.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa22-eLxRrG7p-Tmp032-XwMr9c.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm24-VAD78uK2-Tmp032-Z4JACk.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa27-PKrfEKgI-Tmp032-qcfY9n.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm23-FAXbTmoc-Tmp032-GVLEqU.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm60-MSJ1Bd5N-Tmp032-WUcCqf.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-SArpovVY-Tmp032-AbCzU1.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm26-CWYKxyFV-Tmp032-RepZg1.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm25-RAv79nIc-Tmp032-Q07vWE.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa23-JAUoU3hu-Tmp032-rIAahr.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa28-KTXBFJUs-Tmp032-j427TK.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa23-PAWhjS09-Tmp032-ha010C.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm18-MHdyb4ij-Tmp032-Dbzpay.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa26-DDpKk1bI-Tmp032-Y46fg7.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa33-EAUYJIF4-Tmp032-KIXcl0.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa60-KA3aBJVx-Tmp032-Fgnen5.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm21-BOaE8gwt-Tmp032-UDkv5G.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm20-A SLRKMb-Tmp032-XeEEfu.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm21-DDK01oZN-Tmp032-jQ3sdz.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa23-ASNQhWxc-Tmp032-j5JI5A.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa22-FADISLEw-Tmp032-bT2hNf.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm21-PC8oEqhd-Tmp032-WhQqZq.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa31-DAQPZNGY-Tmp032-jSsBk7.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa24-CAchjZ3e-Tmp032-FRFZJY.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa24-EHg2eUsk-Tmp032-u5LK8G.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa23-GQV4kcuN-Tmp032-9dZQbd.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa40-PAQ7Eoc7-Tmp032-eGxKQt.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-JAGgbuzf-Tmp032-6mfQy3.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa19-JSVVb30H-Tmp032-1WCbFD.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa30-DMlDyLuq-Tmp032-6AJ7oJ.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa26-NN2cOikt-Tmp032-bB2YiH.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa26-ABLdg0RU-Tmp032-QyXvy5.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm26-BTHHcB4Y-Tmp032-kE1Rlb.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm19-SHYw5y1R-Tmp032-8m3SVy.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa29-CALG9QuR-Tmp032-IVYSQf.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa21-JTWbePTw-Tmp032-3rpxxw.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa28-JDerKnm8-Tmp032-q6taL0.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm24-EDDji66v-Tmp032-07cmgU.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa23-BFxQifZG-Tmp032-xHOo93.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa37-IA6hRddT-Tmp032-7dHoBx.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm29-DKwnuqiy-Tmp032-eA4Cvw.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm21-MBi5I8oJ-Tmp032-ylJYhj.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa24-Fag8tXn5-Tmp032-tFCIoB.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa19-ENzuHlXS-Tmp032-WZQ5uT.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm23-MG86GRGn-Tmp032-ZGlwqp.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-SItRBDya-Tmp032-xApNYE.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa24-YLPN6Hr0-Tmp032-ny24VW.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm28-DTzXgkTt-Tmp032-hBY9z8.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa19-AAkeawcj-Tmp032-WXfsIR.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm22-LANv6a1V-Tmp032-KxpJcU.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm21-LBfV5sbD-Tmp032-xkoAsF.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm26-EAmHJTut-Tmp032-Z2PmzP.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm24-BDlTV6mS-Tmp032-AWmjYO.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa20-SQF23O2h-Tmp032-f3tETy.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa20-SLWOah2f-Tmp032-O7DAjm.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm19-ANNwpn9J-Tmp032-1QCAZY.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm24-STWjCZCq-Tmp032-ZDHhTC.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa23-DAelefa2-Tmp032-IrlgL8.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa24-MSDKIy1O-Tmp032-U0EsKB.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-FCmu4h6N-Tmp032-dTS9kp.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm23-MKBcLgYz-Tmp032-9dPJzw.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm25-FAZW5EmE-Tmp032-qmGZwo.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm26-GYYkzA3Z-Tmp032-wvd311.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm22-JAEefeQv-Tmp032-HclVnL.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa27-DAyVUBH2-Tmp032-fK2T3Y.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm24-KMK6wnOP-Tmp032-7jRAVz.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa21-PA7RQD4c-Tmp032-Sxk4f6.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm20-CTwUaRZ4-Tmp032-a1a4oI.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa30-SOsZrWOW-Tmp032-1AxJr0.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa26-JAU7Mmun-Tmp032-NdCEd2.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm30-PAg4K8fA-Tmp032-zS8wvS.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm28-RDNnAGim-Tmp032-UdtAMT.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm53-NBpVZuRD-Tmp032-eQzS9K.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm58-GA6XjFAL-Tmp032-3LcLTF.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa28-SCvHmuXd-Tmp032-X85KXO.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm21-DAeQWQLO-Tmp032-RLYnKu.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa23-AOHqG4Hk-Tmp032-0tpOB6.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm26-JAMkIGfe-Tmp032-REpHmm.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa47-EAykkVEL-Tmp032-DGegBF.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm22-MAQYxgil-Tmp032-bNsxxA.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa34-ETvLKwyE-Tmp032-xGhu4Z.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm22-PQ6RJqMf-Tmp032-OdM1L8.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm38-LAkAm1DN-Tmp032-QZnOZw.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa29-EAT0SSJL-Tmp032-ydI837.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa19-SNAfmNbY-Tmp032-O2L8M3.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm36-DMeKRfHu-Tmp032-QTWpWB.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa26-VAKdie24-Tmp032-IjsuBq.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm21-EBZ5Ttsf-Tmp032-7IzykF.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa29-DOeVmMA1-Tmp032-dcBHWG.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm23-AOUkiFh4-Tmp032-SwTFsg.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-JART851s-Tmp032-5baFbY.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm21-EEBdHO99-Tmp032-8bYNSt.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm23-PGbBevNS-Tmp032-c6oNJZ.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm27-YBbEOrzC-Tmp032-ozbGcn.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-GAlaW4Dv-Tmp032-ktEo6v.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa41-KSs7K7hm-Tmp032-ZZYtOq.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa37-BTFet0MN-Tmp032-mnrzG9.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm25-SKwYnYRn-Tmp032-LdqSQ0.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm22-DSAHMdsw-Tmp032-s0iZwg.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa22-EAJrwXex-Tmp032-LwipBP.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-MAwukGTs-Tmp032-O9DmKx.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa29-EADgJ1P1-Tmp032-s7g08N.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa21-EAU8qhiw-Tmp032-srsw5s.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa22-LKiVnqTG-Tmp032-o2XOZD.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-MK0aWumC-Tmp032-7r7SdT.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa21-SOTmpWaJ-Tmp032-7x47IP.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm29-MDyfxXz4-Tmp032-WOWklG.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa23-MA13mjb1-Tmp032-ucxNCN.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-MB3fRTpU-Tmp032-pW3jXU.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiFm24-kKkyDX8L-Tmp032-i8Ccme.ogg,A ohuu wɔ nkran,That he saw in Accra
AsantiTwiMa25-JAFefgqX-Tmp032-iHDY2R.ogg,A ohuu wɔ nkran,That he saw in Accra
